"series_name","series_num","season","episode","rating","votes","runtime","is_comedy","is_drama","rating_miss"
"Pokémon",168,13,18,6.2,36,22,1,0,NA
"Pokémon",168,13,19,6.3,38,22,1,0,NA
"Pokémon",168,13,20,6.7,40,22,1,0,NA
"Pokémon",168,13,21,5.5,39,22,1,0,NA
"Pokémon",168,13,22,6.5,44,22,1,0,NA
"Pokémon",168,13,23,6.1,38,22,1,0,NA
"Pokémon",168,13,24,4.7,47,22,1,0,NA
"Pokémon",168,13,25,7.1,44,22,1,0,NA
"Pokémon",168,13,26,7.2,44,22,1,0,NA
"Pokémon",168,13,27,7,45,22,1,0,NA
"Pokémon",168,13,28,7.1,48,22,1,0,NA
"Pokémon",168,13,29,7.4,54,22,1,0,NA
"Pokémon",168,13,30,7.4,62,22,1,0,NA
"Pokémon",168,13,31,7.7,67,22,1,0,NA
"Pokémon",168,13,32,7,66,22,1,0,NA
"Pokémon",168,13,33,5.1,52,22,1,0,NA
"Pokémon",168,13,34,6.9,65,22,1,0,NA
"Pokémon",168,14,1,5.7,75,22,1,0,NA
"Pokémon",168,14,2,5.9,50,22,1,0,NA
"Pokémon",168,14,3,6,49,22,1,0,NA
"Pokémon",168,14,4,5.7,44,22,1,0,NA
"Pokémon",168,14,5,5.7,45,22,1,0,NA
"Pokémon",168,14,6,6.2,44,22,1,0,NA
"Pokémon",168,14,7,5.7,42,22,1,0,NA
"Pokémon",168,14,8,5.7,40,22,1,0,NA
"Pokémon",168,14,9,5.6,42,22,1,0,NA
"Pokémon",168,14,10,5.7,41,22,1,0,NA
"Pokémon",168,14,11,5.5,44,22,1,0,NA
"Pokémon",168,14,12,5.7,41,22,1,0,NA
"Pokémon",168,14,13,5.7,38,22,1,0,NA
"Pokémon",168,14,14,5.4,38,22,1,0,NA
"Pokémon",168,14,15,5.5,41,22,1,0,NA
"Pokémon",168,14,16,5.2,40,22,1,0,NA
"Pokémon",168,14,17,5.4,40,22,1,0,NA
"Pokémon",168,14,18,5.2,38,22,1,0,NA
"Pokémon",168,14,19,5.3,38,22,1,0,NA
"Pokémon",168,14,20,5.9,41,22,1,0,NA
"Pokémon",168,14,21,5.2,38,22,1,0,NA
"Pokémon",168,14,22,5.7,37,22,1,0,NA
"Pokémon",168,14,23,5.3,39,22,1,0,NA
"Pokémon",168,14,24,5.3,39,22,1,0,NA
"Pokémon",168,14,25,5.1,42,22,1,0,NA
"Pokémon",168,14,26,5.4,36,22,1,0,NA
"Pokémon",168,14,27,5.2,38,22,1,0,NA
"Pokémon",168,14,28,5.1,38,22,1,0,NA
"Pokémon",168,14,29,5.4,36,22,1,0,NA
"Pokémon",168,14,30,5.7,36,22,1,0,NA
"Pokémon",168,14,31,5.3,41,22,1,0,NA
"Pokémon",168,14,32,5.5,40,22,1,0,NA
"Pokémon",168,14,33,5.5,37,22,1,0,NA
"Pokémon",168,14,34,5.1,41,22,1,0,NA
"Pokémon",168,14,35,6.2,42,22,1,0,NA
"Pokémon",168,14,36,5.1,41,22,1,0,NA
"Pokémon",168,14,37,5.8,46,22,1,0,NA
"Pokémon",168,14,38,5.5,41,22,1,0,NA
"Pokémon",168,14,39,5.7,38,22,1,0,NA
"Pokémon",168,14,40,5.5,39,22,1,0,NA
"Pokémon",168,14,41,5.4,40,22,1,0,NA
"Pokémon",168,14,42,5.7,39,22,1,0,NA
"Pokémon",168,14,43,5.8,38,22,1,0,NA
"Pokémon",168,14,44,5.8,39,22,1,0,NA
"Pokémon",168,14,45,5.8,47,22,1,0,NA
"Pokémon",168,14,46,6,40,22,1,0,NA
"Pokémon",168,14,47,6.2,49,22,1,0,NA
"Pokémon",168,15,1,6.7,51,22,1,0,NA
"Pokémon",168,15,2,6.2,42,22,1,0,NA
"Pokémon",168,15,3,5.8,38,22,1,0,NA
"Pokémon",168,15,4,5.6,38,22,1,0,NA
"Pokémon",168,15,5,5.6,41,22,1,0,NA
"Pokémon",168,15,6,6.2,40,22,1,0,NA
"Pokémon",168,15,7,5.4,38,22,1,0,NA
"Pokémon",168,15,8,5.6,37,22,1,0,NA
"Pokémon",168,15,9,5.4,36,22,1,0,NA
"Pokémon",168,15,10,5.5,35,22,1,0,NA
"Pokémon",168,15,11,6.1,37,22,1,0,NA
"Pokémon",168,15,12,6.1,37,22,1,0,NA
"Pokémon",168,15,13,5.9,35,22,1,0,NA
"Pokémon",168,15,14,5.8,34,22,1,0,NA
"Pokémon",168,15,15,5.7,34,22,1,0,NA
"Pokémon",168,15,16,5.7,34,22,1,0,NA
"Pokémon",168,15,17,6.4,33,22,1,0,NA
"Pokémon",168,15,18,5.5,37,22,1,0,NA
"Pokémon",168,15,19,5.4,35,22,1,0,NA
"Pokémon",168,15,20,5.8,36,22,1,0,NA
"Pokémon",168,15,21,5.5,33,22,1,0,NA
"Pokémon",168,15,22,5.8,32,22,1,0,NA
"Pokémon",168,15,23,5.3,34,22,1,0,NA
"Pokémon",168,15,24,5.2,34,22,1,0,NA
"Pokémon",168,15,25,5.4,34,22,1,0,NA
"Pokémon",168,15,26,5.7,35,22,1,0,NA
"Pokémon",168,15,27,5.8,33,22,1,0,NA
"Pokémon",168,15,28,5.6,34,22,1,0,NA
"Pokémon",168,15,29,5.9,37,22,1,0,NA
"Pokémon",168,15,30,5.6,32,22,1,0,NA
"Pokémon",168,15,31,6.4,32,22,1,0,NA
"Pokémon",168,15,32,5.9,33,22,1,0,NA
"Pokémon",168,15,33,5.5,36,22,1,0,NA
"Pokémon",168,15,34,5.9,34,22,1,0,NA
"Pokémon",168,15,35,6.3,34,22,1,0,NA
"Pokémon",168,15,36,6.5,36,22,1,0,NA
"Pokémon",168,15,37,6.5,33,22,1,0,NA
"Pokémon",168,15,38,6.3,37,22,1,0,NA
"Pokémon",168,15,39,5.3,34,22,1,0,NA
"Pokémon",168,15,40,5.6,34,22,1,0,NA
"Pokémon",168,15,41,6.4,37,22,1,0,NA
"Pokémon",168,15,42,6.3,35,22,1,0,NA
"Pokémon",168,15,43,5.9,35,22,1,0,NA
"Pokémon",168,15,44,6.2,35,22,1,0,NA
"Pokémon",168,15,45,5.9,34,22,1,0,NA
"Pokémon",168,15,46,6.1,41,22,1,0,NA
"Pokémon",168,15,47,6.2,32,22,1,0,NA
"Pokémon",168,15,48,6.8,40,22,1,0,NA
"Pokémon",168,15,49,6.7,36,22,1,0,NA
"Pokémon",168,16,1,5.9,41,22,1,0,NA
"Pokémon",168,16,2,6.1,36,22,1,0,NA
"Pokémon",168,16,3,6.3,36,22,1,0,NA
"Pokémon",168,16,4,6.6,35,22,1,0,NA
"Pokémon",168,16,5,6.2,34,22,1,0,NA
"Pokémon",168,16,6,6.6,36,22,1,0,NA
"Pokémon",168,16,7,6,35,22,1,0,NA
"Pokémon",168,16,8,5.3,35,22,1,0,NA
"Pokémon",168,16,9,5.9,34,22,1,0,NA
"Pokémon",168,16,10,6.2,35,22,1,0,NA
"Pokémon",168,16,11,5.7,36,22,1,0,NA
"Pokémon",168,16,12,5.8,36,22,1,0,NA
"Pokémon",168,16,13,6,34,22,1,0,NA
"Pokémon",168,16,14,5.6,35,22,1,0,NA
"Pokémon",168,16,15,5.9,36,22,1,0,NA
"Pokémon",168,16,16,5.6,35,22,1,0,NA
"Pokémon",168,16,17,6.2,36,22,1,0,NA
"Pokémon",168,16,18,5.9,36,22,1,0,NA
"Pokémon",168,16,19,7.6,51,22,1,0,NA
"Pokémon",168,16,20,6.7,36,22,1,0,NA
"Pokémon",168,16,21,6.6,34,22,1,0,NA
"Pokémon",168,16,22,6.3,34,22,1,0,NA
"Pokémon",168,16,23,6.7,35,22,1,0,NA
"Pokémon",168,16,24,7,37,22,1,0,NA
"Pokémon",168,16,25,6.8,36,22,1,0,NA
"Pokémon",168,16,26,6.5,33,22,1,0,NA
"Pokémon",168,16,27,5.3,35,22,1,0,NA
"Pokémon",168,16,28,5.6,34,22,1,0,NA
"Pokémon",168,16,29,5.1,36,22,1,0,NA
"Pokémon",168,16,30,5.8,34,22,1,0,NA
"Pokémon",168,16,31,5.6,34,22,1,0,NA
"Pokémon",168,16,32,5.6,34,22,1,0,NA
"Pokémon",168,16,33,5.5,33,22,1,0,NA
"Pokémon",168,16,34,5.6,34,22,1,0,NA
"Pokémon",168,16,35,6.2,33,22,1,0,NA
"Pokémon",168,16,36,5.7,30,22,1,0,NA
"Pokémon",168,16,37,6.1,29,22,1,0,NA
"Pokémon",168,16,38,5.7,31,22,1,0,NA
"Pokémon",168,16,39,5.6,32,22,1,0,NA
"Pokémon",168,16,40,6.2,35,22,1,0,NA
"Pokémon",168,16,41,5.8,30,22,1,0,NA
"Pokémon",168,16,42,6,31,22,1,0,NA
"Pokémon",168,16,43,6.2,33,22,1,0,NA
"Pokémon",168,16,44,6.2,36,22,1,0,NA
"Pokémon",168,16,45,7,40,22,1,0,NA
"Pokémon",168,17,1,7.2,103,22,1,0,NA
"Pokémon",168,17,2,7.2,72,22,1,0,NA
"Pokémon",168,17,3,6.1,66,21,1,0,NA
"Pokémon",168,17,4,6,55,21,1,0,NA
"Pokémon",168,17,5,6.7,55,21,1,0,NA
"Pokémon",168,17,6,6.8,55,21,1,0,NA
"Pokémon",168,17,7,6.8,54,21,1,0,NA
"Pokémon",168,17,8,6.1,50,21,1,0,NA
"Pokémon",168,17,9,6.5,47,21,1,0,NA
"Pokémon",168,17,10,6.2,49,21,1,0,NA
"Pokémon",168,17,11,6,47,21,1,0,NA
"Pokémon",168,17,12,6.3,45,21,1,0,NA
"Pokémon",168,17,13,6,46,21,1,0,NA
"Pokémon",168,17,14,6.8,53,21,1,0,NA
"Pokémon",168,17,15,6.5,47,21,1,0,NA
"Pokémon",168,17,16,6.2,46,21,1,0,NA
"Pokémon",168,17,17,6.9,48,21,1,0,NA
"Pokémon",168,17,18,6,43,21,1,0,NA
"Pokémon",168,17,19,6.8,48,21,1,0,NA
"Pokémon",168,17,20,6.7,51,21,1,0,NA
"Pokémon",168,17,21,6.1,43,21,1,0,NA
"Pokémon",168,17,22,5.7,40,21,1,0,NA
"Pokémon",168,17,23,6,41,21,1,0,NA
"Pokémon",168,17,24,6.3,35,21,1,0,NA
"Pokémon",168,17,25,6.8,43,21,1,0,NA
"Pokémon",168,17,26,5.9,42,21,1,0,NA
"Pokémon",168,17,27,6.2,44,21,1,0,NA
"Pokémon",168,17,28,6.1,39,21,1,0,NA
"Pokémon",168,17,29,6.2,39,21,1,0,NA
"Pokémon",168,17,30,6.5,45,21,1,0,NA
"Pokémon",168,17,31,6.5,44,21,1,0,NA
"Pokémon",168,17,32,7.5,48,21,1,0,NA
"Pokémon",168,17,33,7,42,21,1,0,NA
"Pokémon",168,17,34,6.9,49,21,1,0,NA
"Pokémon",168,17,35,7.2,44,21,1,0,NA
"Pokémon",168,17,36,6.7,42,21,1,0,NA
"Pokémon",168,17,37,6.6,41,21,1,0,NA
"Pokémon",168,17,38,6.4,38,21,1,0,NA
"Pokémon",168,17,39,6.3,37,21,1,0,NA
"Pokémon",168,17,40,6.3,36,21,1,0,NA
"Pokémon",168,17,41,6.3,33,21,1,0,NA
"Pokémon",168,17,42,6.6,36,21,1,0,NA
"Pokémon",168,17,43,6.5,11,21,1,0,NA
"Pokémon",168,17,44,7.3,42,21,1,0,NA
"Pokémon",168,17,45,6,40,21,1,0,NA
"Pokémon",168,17,46,6.1,35,21,1,0,NA
"Pokémon",168,17,47,6.6,35,21,1,0,NA
"Pokémon",168,17,48,6.6,36,21,1,0,NA
"Pokémon",168,17,49,6.1,38,21,1,0,NA
"Pokémon",168,18,2,6,40,21,1,0,NA
"Pokémon",168,18,4,6.5,37,21,1,0,NA
"Pokémon",168,18,5,7,41,21,1,0,NA
"Pokémon",168,18,6,6.8,42,21,1,0,NA
"Pokémon",168,18,7,7.3,43,21,1,0,NA
"Pokémon",168,18,8,7.1,42,21,1,0,NA
"Pokémon",168,18,9,7.2,41,21,1,0,NA
"Pokémon",168,18,10,6.8,43,21,1,0,NA
"Pokémon",168,18,11,7,47,21,1,0,NA
"Pokémon",168,18,12,7.3,43,21,1,0,NA
"Pokémon",168,18,13,7.3,42,21,1,0,NA
"Pokémon",168,18,14,6.8,41,21,1,0,NA
"Pokémon",168,18,15,6.3,40,21,1,0,NA
"Pokémon",168,18,16,7.2,45,21,1,0,NA
"Pokémon",168,18,17,6.3,38,21,1,0,NA
"Pokémon",168,18,19,6.4,39,21,1,0,NA
"Pokémon",168,18,20,6.6,40,21,1,0,NA
"Pokémon",168,18,21,8.1,46,21,1,0,NA
"Pokémon",168,18,22,6.8,38,21,1,0,NA
"Pokémon",168,18,23,6.6,37,21,1,0,NA
"Pokémon",168,18,24,6.8,24,6,1,0,NA
"Pokémon",168,18,25,6.9,38,21,1,0,NA
"Pokémon",168,18,26,6.6,36,21,1,0,NA
"Pokémon",168,18,27,6.7,36,21,1,0,NA
"Pokémon",168,18,28,6.6,39,21,1,0,NA
"Pokémon",168,18,29,7.5,42,21,1,0,NA
"Pokémon",168,18,30,7.1,38,21,1,0,NA
"Pokémon",168,18,31,6.6,42,21,1,0,NA
"Pokémon",168,18,32,7,46,21,1,0,NA
"Pokémon",168,18,34,6.6,37,21,1,0,NA
"Pokémon",168,18,35,7.2,33,21,1,0,NA
"Pokémon",168,18,36,6.7,38,21,1,0,NA
"Pokémon",168,18,38,6.6,30,21,1,0,NA
"Pokémon",168,18,39,6.7,34,21,1,0,NA
"Pokémon",168,18,40,6.6,32,21,1,0,NA
"Pokémon",168,18,41,6.6,32,21,1,0,NA
"Pokémon",168,18,42,7.2,36,21,1,0,NA
"Pokémon",168,18,43,7,32,21,1,0,NA
"Pokémon",168,18,44,6.2,33,21,1,0,NA
"Pokémon",168,18,45,6.5,37,21,1,0,NA
"Pokémon",168,18,46,6.7,34,21,1,0,NA
"Pokémon",168,18,47,6.4,34,21,1,0,NA
"Pokémon",168,18,48,7.9,41,21,1,0,NA
"Pokémon",168,18,49,8.3,51,21,1,0,NA
"Pokémon",168,19,1,7.7,57,21,1,0,NA
"Pokémon",168,19,2,6.3,46,21,1,0,NA
"Pokémon",168,19,3,6.3,40,21,1,0,NA
"Pokémon",168,19,4,7,41,21,1,0,NA
"Pokémon",168,19,5,6.9,45,21,1,0,NA
"Pokémon",168,19,6,7.3,45,21,1,0,NA
"Pokémon",168,19,7,7.5,46,21,1,0,NA
"Pokémon",168,19,8,6.5,41,21,1,0,NA
"Pokémon",168,19,9,7.2,39,21,1,0,NA
"Pokémon",168,19,10,7,40,21,1,0,NA
"Pokémon",168,19,11,6.5,39,21,1,0,NA
"Pokémon",168,19,12,7.4,37,21,1,0,NA
"Pokémon",168,19,13,7.5,41,21,1,0,NA
"Pokémon",168,19,14,7.9,40,21,1,0,NA
"Pokémon",168,19,15,6.7,35,21,1,0,NA
"Pokémon",168,19,16,6.8,38,21,1,0,NA
"Pokémon",168,19,17,7.7,41,21,1,0,NA
"Pokémon",168,19,18,6.8,34,21,1,0,NA
"Pokémon",168,19,19,7.3,34,21,1,0,NA
"Pokémon",168,19,20,7.4,36,21,1,0,NA
"Pokémon",168,19,21,7,39,21,1,0,NA
"Pokémon",168,19,22,8,46,21,1,0,NA
"Pokémon",168,19,23,7.5,41,21,1,0,NA
"Pokémon",168,19,24,6.5,33,21,1,0,NA
"Pokémon",168,19,25,7.2,34,21,1,0,NA
"Pokémon",168,19,26,7.2,34,21,1,0,NA
"Pokémon",168,19,27,7.2,32,21,1,0,NA
"Pokémon",168,19,28,7.3,35,21,1,0,NA
"Pokémon",168,19,29,7.2,33,21,1,0,NA
"Pokémon",168,19,30,6.4,30,21,1,0,NA
"Pokémon",168,19,31,6.2,32,21,1,0,NA
"Pokémon",168,19,32,6.8,34,21,1,0,NA
"Pokémon",168,19,33,6.9,34,21,1,0,NA
"Pokémon",168,19,34,7.6,37,21,1,0,NA
"Pokémon",168,19,35,8.1,41,21,1,0,NA
"Pokémon",168,19,36,7.5,34,21,1,0,NA
"Pokémon",168,19,37,7.7,39,21,1,0,NA
"Pokémon",168,19,38,4.2,74,21,1,0,NA
"Pokémon",168,19,39,7.2,30,21,1,0,NA
"Pokémon",168,19,40,7.2,32,21,1,0,NA
"Pokémon",168,19,41,7.2,32,21,1,0,NA
"Pokémon",168,19,42,7.7,39,21,1,0,NA
"Pokémon",168,19,44,6.4,29,21,1,0,NA
"Pokémon",168,19,45,6.9,29,21,1,0,NA
"Pokémon",168,19,46,6.6,28,21,1,0,NA
"Pokémon",168,19,47,8.1,49,22,1,0,NA
"Pokémon",168,20,1,6.6,91,22,1,0,NA
"Pokémon",168,20,2,6.5,69,22,1,0,NA
"Pokémon",168,20,3,6.9,54,21,1,0,NA
"Pokémon",168,20,4,7.4,58,21,1,0,NA
"Pokémon",168,20,5,6.7,49,21,1,0,NA
"Pokémon",168,20,6,6.7,45,21,1,0,NA
"Pokémon",168,20,7,7.2,47,21,1,0,NA
"Pokémon",168,20,8,7,43,21,1,0,NA
"Pokémon",168,20,9,7.1,43,21,1,0,NA
"Pokémon",168,20,10,7.2,41,21,1,0,NA
"Pokémon",168,20,11,6.7,45,21,1,0,NA
"Pokémon",168,20,12,7.1,43,21,1,0,NA
"Pokémon",168,20,13,6.4,41,21,1,0,NA
"Pokémon",168,20,14,7.3,41,21,1,0,NA
"Pokémon",168,20,15,7.5,39,21,1,0,NA
"Pokémon",168,20,16,6.9,37,21,1,0,NA
"Pokémon",168,20,17,6.3,37,21,1,0,NA
"Pokémon",168,20,18,6.8,37,21,1,0,NA
"Pokémon",168,20,19,7.2,37,21,1,0,NA
"Pokémon",168,20,20,7.5,38,21,1,0,NA
"Pokémon",168,20,21,8.6,63,21,1,0,NA
"Pokémon",168,20,22,6.5,39,21,1,0,NA
"Pokémon",168,20,23,6.4,39,21,1,0,NA
"Pokémon",168,20,24,7.2,38,21,1,0,NA
"Pokémon",168,20,25,7.1,36,21,1,0,NA
"Pokémon",168,20,26,6.1,40,21,1,0,NA
"Pokémon",168,20,27,7.5,40,21,1,0,NA
"Pokémon",168,20,28,6.5,36,21,1,0,NA
"Pokémon",168,20,29,7.4,36,21,1,0,NA
"Pokémon",168,20,30,7.2,33,21,1,0,NA
"Pokémon",168,20,31,7.3,35,21,1,0,NA
"Pokémon",168,20,32,6.8,32,21,1,0,NA
"Pokémon",168,20,33,7.1,33,21,1,0,NA
"Pokémon",168,20,34,7.1,35,21,1,0,NA
"Pokémon",168,20,35,7.1,33,21,1,0,NA
"Pokémon",168,20,36,7.3,35,21,1,0,NA
"Pokémon",168,20,37,7.6,36,21,1,0,NA
"Pokémon",168,20,38,7.1,34,21,1,0,NA
"Pokémon",168,20,39,6.5,34,21,1,0,NA
"Pokémon",168,20,40,6.7,30,21,1,0,NA
"Pokémon",168,20,41,6.5,31,21,1,0,NA
"Pokémon",168,20,42,8.6,49,21,1,0,NA
"Pokémon",168,20,43,8.6,49,21,1,0,NA
"Pokémon",168,21,1,7.5,31,21,1,0,7.5
"Pokémon",168,21,3,7,27,21,1,0,7
"Pokémon",168,21,4,7.3,27,21,1,0,7.3
"Pokémon",168,21,6,7.5,30,21,1,0,7.5
"Pokémon",168,21,7,7.7,26,21,1,0,7.7
"Pokémon",168,21,8,7.3,27,21,1,0,7.3
"Pokémon",168,21,9,7.4,24,21,1,0,NA
"Pokémon",168,21,10,7,26,21,1,0,NA
"Pokémon",168,21,11,7.5,29,21,1,0,7.5
"Pokémon",168,21,12,7.1,25,21,1,0,NA
"Pokémon",168,21,21,7.3,18,21,1,0,7.3
"Pokémon",168,21,23,6.9,15,21,1,0,6.9
"Pokémon",168,21,25,6.6,17,21,1,0,6.6
"Pokémon",168,21,26,7.4,14,21,1,0,7.4
"Pokémon",168,21,27,6.9,18,21,1,0,6.9
"Pokémon",168,21,28,7,18,21,1,0,7
"Pokémon",168,21,36,7.5,17,21,1,0,7.5
"Pokémon",168,21,38,6.4,12,21,1,0,6.4
"Pokémon",168,22,1,7.1,22,21,1,0,7.1
"Pokémon",168,22,2,7,21,21,1,0,7
"Pokémon",168,22,3,6.4,16,21,1,0,6.4
"Pokémon",168,22,4,6.9,18,21,1,0,6.9
"Pokémon",168,22,5,7.1,20,21,1,0,7.1
"Pokémon",168,22,6,6.8,17,21,1,0,6.8
"Pokémon",168,22,7,6.9,19,21,1,0,6.9
"Pokémon",168,22,8,7.8,20,21,1,0,7.8
"Pokémon",168,22,9,7.9,20,21,1,0,7.9
"Pokémon",168,22,10,7.2,20,21,1,0,7.2
"Pokémon",168,22,12,7.1,19,21,1,0,7.1
"Pokémon",168,22,13,7.2,21,21,1,0,7.2
"Pokémon",168,22,14,6.8,16,21,1,0,6.8
"Pokémon",168,22,15,6.5,19,21,1,0,6.5
"Pokémon",168,22,16,9,37,21,1,0,9
"Pokémon",168,22,17,7.3,18,21,1,0,7.3
"Pokémon",168,22,18,6.6,17,21,1,0,6.6
"Pokémon",168,22,19,7.2,17,21,1,0,7.2
"Pokémon",168,22,20,7.3,17,21,1,0,7.3
"Pokémon",168,22,21,6.6,15,21,1,0,6.6
"Pokémon",168,22,22,6.8,16,21,1,0,6.8
"Pokémon",168,22,23,6.9,18,21,1,0,6.9
"Pokémon",168,22,24,7.6,18,21,1,0,7.6
"Pokémon",168,22,25,7.1,16,21,1,0,7.1
"Pokémon",168,22,48,7.9,20,21,1,0,7.9
"Project Mc²",169,1,1,6.5,39,27,0,0,NA
"QB1: Beyond the Lights",170,2,8,7.8,14,35,0,0,7.8
"Queer Eye",171,1,1,8.8,704,48,0,0,8.8
"Queer Eye",171,1,2,8.1,487,45,0,0,8.1
"Queer Eye",171,1,3,7.7,470,46,0,0,7.7
"Queer Eye",171,1,4,9.2,681,47,0,0,9.2
"Queer Eye",171,1,5,8.3,410,43,0,0,8.3
"Queer Eye",171,1,6,7.8,355,45,0,0,7.8
"Queer Eye",171,1,7,7.6,378,45,0,0,7.6
"Queer Eye",171,1,8,8.2,382,46,0,0,8.2
"Queer Eye",171,2,1,9.1,622,51,0,0,9.1
"Queer Eye",171,2,2,8.9,412,45,0,0,8.9
"Queer Eye",171,2,4,8.2,306,44,0,0,8.2
"Queer Eye",171,2,6,7,290,47,0,0,7
"Queer Eye",171,2,7,7.9,256,46,0,0,7.9
"Queer Eye",171,2,8,7.7,236,47,0,0,7.7
"Quicksand",172,1,1,7.4,427,45,0,1,7.4
"Quicksand",172,1,2,7.6,372,47,0,1,7.6
"Quicksand",172,1,3,7.6,358,45,0,1,7.6
"Quicksand",172,1,4,7.5,337,41,0,1,7.5
"Quicksand",172,1,5,7.9,354,49,0,1,7.9
"Quicksand",172,1,6,8.4,396,47,0,1,8.4
"Ragnarok",173,1,1,7.4,674,45,0,1,7.4
"Ragnarok",173,1,2,7.4,569,48,0,1,7.4
"Ragnarok",173,1,3,7.9,552,46,0,1,7.9
"Ragnarok",173,1,4,7.9,515,42,0,1,7.9
"Ragnarok",173,1,5,7.5,487,46,0,1,7.5
"Ragnarok",173,1,6,8,557,39,0,1,8
"Rita",174,2,2,7.9,71,42,1,1,NA
"Rita",174,2,3,7.5,69,40,1,1,NA
"Rita",174,2,4,7.9,72,41,1,1,NA
"Rita",174,2,5,7.9,68,42,1,1,NA
"Rita",174,2,6,8,69,42,1,1,NA
"Rita",174,2,7,8,73,41,1,1,NA
"Rita",174,2,8,7.9,75,40,1,1,NA
"Rotten",175,1,1,6.9,286,54,0,0,6.9
"Rotten",175,1,2,6.9,213,48,0,0,6.9
"Rotten",175,1,5,6.7,146,58,0,0,6.7
"Russian Doll",176,1,1,7.2,2124,25,1,1,7.2
"Russian Doll",176,1,2,7.5,1803,27,1,1,7.5
"Russian Doll",176,1,3,7.6,1666,25,1,1,7.6
"Russian Doll",176,1,4,7.8,1628,25,1,1,7.8
"Russian Doll",176,1,5,7.9,1542,24,1,1,7.9
"Russian Doll",176,1,6,8.1,1555,27,1,1,8.1
"Russian Doll",176,1,7,8.4,1608,26,1,1,8.4
"Russian Doll",176,1,8,8.6,1772,30,1,1,8.6
"Sacred Games",177,1,1,8.8,2543,51,0,1,8.8
"Sacred Games",177,1,2,8.3,1926,50,0,1,8.3
"Sacred Games",177,1,3,8.2,1825,48,0,1,8.2
"Sacred Games",177,1,4,8.3,1735,55,0,1,8.3
"Sacred Games",177,1,5,8.3,1712,45,0,1,8.3
"Sacred Games",177,1,6,8.7,1746,47,0,1,8.7
"Sacred Games",177,1,7,8.8,1788,43,0,1,8.8
"Sacred Games",177,1,8,8.9,2033,47,0,1,8.9
"Sacred Games",177,2,1,8.3,1961,56,0,1,8.3
"Sacred Games",177,2,2,8,1502,49,0,1,8
"Sacred Games",177,2,3,7.7,1398,53,0,1,7.7
"Sacred Games",177,2,4,7.8,1332,54,0,1,7.8
"Sacred Games",177,2,5,8.2,1350,49,0,1,8.2
"Sacred Games",177,2,6,8.3,1415,41,0,1,8.3
"Sacred Games",177,2,7,8.1,1384,48,0,1,8.1
"Sacred Games",177,2,8,8.3,1796,59,0,1,8.3
"Safe",178,1,1,7.5,971,41,0,1,7.5
"Safe",178,1,2,7.6,836,47,0,1,7.6
"Safe",178,1,3,7.4,765,47,0,1,7.4
"Safe",178,1,4,7.9,745,44,0,1,7.9
"Safe",178,1,5,7.7,700,42,0,1,7.7
"Safe",178,1,6,7.5,681,42,0,1,7.5
"Safe",178,1,7,7.8,680,45,0,1,7.8
"Safe",178,1,8,7.9,773,48,0,1,7.9
"Secret City",179,1,1,7.4,261,47,0,0,NA
"Secret City",179,1,2,7.7,208,51,0,0,NA
"Secret City",179,1,3,7.9,199,48,0,0,NA
"Secret City",179,1,4,7.9,187,50,0,0,NA
"Secret City",179,1,5,7.9,178,47,0,0,NA
"Secret City",179,1,6,8,188,51,0,0,NA
"Secret City",179,2,1,8,138,51,0,0,8
"Secret City",179,2,2,7.8,98,50,0,0,7.8
"Secret City",179,2,3,8,108,52,0,0,8
"Secret City",179,2,4,8,107,52,0,0,8
"Secret City",179,2,5,8.2,101,46,0,0,8.2
"Secret City",179,2,6,7.8,107,46,0,0,7.8
"Selling Sunset",180,2,2,6.7,20,38,0,0,6.7
"Selling Sunset",180,3,1,5.7,17,31,0,0,5.7
"Selling Sunset",180,3,2,5.7,10,32,0,0,5.7
"Selling Sunset",180,3,3,6.4,7,34,0,0,6.4
"Selling Sunset",180,3,5,6.1,7,29,0,0,6.1
"Selling Sunset",180,3,6,6.3,10,36,0,0,6.3
"Selling Sunset",180,3,7,6.3,9,34,0,0,6.3
"Selling Sunset",180,3,8,5.8,12,36,0,0,5.8
"Sense8",181,1,1,7.6,5147,67,0,1,NA
"Sense8",181,1,2,8.1,4352,54,0,1,NA
"Sense8",181,1,3,8.4,4149,48,0,1,NA
"Sense8",181,1,4,8.9,4465,55,0,1,NA
"Sense8",181,1,5,8.4,3843,52,0,1,NA
"Sense8",181,1,6,8.6,3941,52,0,1,NA
"Sense8",181,1,7,8.7,3699,56,0,1,NA
"Sense8",181,1,8,8.9,3808,50,0,1,NA
"Sense8",181,1,9,8.5,3750,52,0,1,NA
"Sense8",181,1,10,9,4053,54,0,1,NA
"Sense8",181,1,11,9.1,3820,48,0,1,NA
"Sense8",181,1,12,9.3,4597,54,0,1,NA
"Sense8",181,2,1,8.8,4588,124,0,1,NA
"Sense8",181,2,2,9.1,2825,51,0,1,NA
"Sense8",181,2,3,9,2606,51,0,1,NA
"Sense8",181,2,4,8.7,2473,58,0,1,NA
"Sense8",181,2,5,8.9,2486,51,0,1,NA
"Sense8",181,2,6,8.9,2484,67,0,1,NA
"Sense8",181,2,7,8.9,2426,61,0,1,NA
"Sense8",181,2,8,9.1,2581,56,0,1,NA
"Sense8",181,2,9,9.1,2467,57,0,1,NA
"Sense8",181,2,10,9.2,2774,52,0,1,NA
"Sense8",181,2,11,9.5,3418,57,0,1,NA
