kind,series_name,series_imdb_id,season,episode,rating,votes,runtime,is_comedy,is_drama,rating_miss
tv series,Pokémon,168366,10,24,5.8,47,22,1,0,5.8
tv series,Pokémon,168366,10,25,5.7,47,22,1,0,5.7
tv series,Pokémon,168366,10,26,6.4,45,22,1,0,6.4
tv series,Pokémon,168366,10,27,6.2,44,22,1,0,6.2
tv series,Pokémon,168366,10,28,6.4,44,22,1,0,6.4
tv series,Pokémon,168366,10,29,5.7,46,22,1,0,5.7
tv series,Pokémon,168366,10,30,6.2,44,22,1,0,6.2
tv series,Pokémon,168366,10,31,6.2,44,22,1,0,6.2
tv series,Pokémon,168366,10,32,6.2,45,22,1,0,6.2
tv series,Pokémon,168366,10,33,6.4,47,22,1,0,6.4
tv series,Pokémon,168366,10,34,6.5,45,22,1,0,6.5
tv series,Pokémon,168366,10,35,5.9,45,22,1,0,NA
tv series,Pokémon,168366,10,36,6,44,22,1,0,6
tv series,Pokémon,168366,10,37,6.8,44,22,1,0,6.8
tv series,Pokémon,168366,10,38,6,44,22,1,0,NA
tv series,Pokémon,168366,10,39,5.7,45,22,1,0,NA
tv series,Pokémon,168366,10,40,6.4,46,22,1,0,6.4
tv series,Pokémon,168366,10,41,5.9,41,22,1,0,5.9
tv series,Pokémon,168366,10,42,5.4,45,22,1,0,NA
tv series,Pokémon,168366,10,43,6.3,49,22,1,0,6.3
tv series,Pokémon,168366,10,44,5.7,45,22,1,0,NA
tv series,Pokémon,168366,10,45,6.4,39,22,1,0,6.4
tv series,Pokémon,168366,10,46,5.7,45,22,1,0,5.7
tv series,Pokémon,168366,10,47,5.7,44,22,1,0,5.7
tv series,Pokémon,168366,10,49,4.9,50,22,1,0,4.9
tv series,Pokémon,168366,10,50,6.4,47,22,1,0,6.4
tv series,Pokémon,168366,10,51,7.1,50,22,1,0,7.1
tv series,Pokémon,168366,10,52,6.6,44,22,1,0,6.6
tv series,Pokémon,168366,11,1,6.9,51,22,1,0,6.9
tv series,Pokémon,168366,11,2,5.9,48,22,1,0,5.9
tv series,Pokémon,168366,11,3,6,44,22,1,0,6
tv series,Pokémon,168366,11,4,5.8,47,22,1,0,5.8
tv series,Pokémon,168366,11,5,5,49,22,1,0,5
tv series,Pokémon,168366,11,6,5.5,47,22,1,0,5.5
tv series,Pokémon,168366,11,7,5.4,46,22,1,0,5.4
tv series,Pokémon,168366,11,8,6.2,43,22,1,0,6.2
tv series,Pokémon,168366,11,9,6.4,43,22,1,0,6.4
tv series,Pokémon,168366,11,10,5.7,44,22,1,0,NA
tv series,Pokémon,168366,11,11,5.5,44,22,1,0,5.5
tv series,Pokémon,168366,11,12,6.3,43,22,1,0,6.3
tv series,Pokémon,168366,11,13,5.6,44,22,1,0,5.6
tv series,Pokémon,168366,11,14,6.2,45,22,1,0,6.2
tv series,Pokémon,168366,11,15,6.2,42,22,1,0,6.2
tv series,Pokémon,168366,11,16,6.4,44,22,1,0,6.4
tv series,Pokémon,168366,11,17,6.3,43,22,1,0,6.3
tv series,Pokémon,168366,11,18,5.5,47,22,1,0,5.5
tv series,Pokémon,168366,11,20,6.5,52,22,1,0,6.5
tv series,Pokémon,168366,11,21,6.8,41,22,1,0,NA
tv series,Pokémon,168366,11,22,6.2,45,22,1,0,6.2
tv series,Pokémon,168366,11,23,6.2,41,22,1,0,NA
tv series,Pokémon,168366,11,24,5.9,43,22,1,0,5.9
tv series,Pokémon,168366,11,25,6.4,44,22,1,0,6.4
tv series,Pokémon,168366,11,26,6.5,42,22,1,0,6.5
tv series,Pokémon,168366,11,27,6.5,40,22,1,0,6.5
tv series,Pokémon,168366,11,28,6.4,38,22,1,0,NA
tv series,Pokémon,168366,11,29,6.5,48,22,1,0,NA
tv series,Pokémon,168366,11,30,5.8,42,22,1,0,5.8
tv series,Pokémon,168366,11,31,6.4,49,22,1,0,6.4
tv series,Pokémon,168366,11,32,6.3,48,22,1,0,6.3
tv series,Pokémon,168366,11,33,5.6,46,22,1,0,5.6
tv series,Pokémon,168366,11,34,4.8,50,22,1,0,4.8
tv series,Pokémon,168366,11,35,6.2,44,22,1,0,6.2
tv series,Pokémon,168366,11,36,6.7,42,22,1,0,6.7
tv series,Pokémon,168366,11,37,6.2,42,22,1,0,6.2
tv series,Pokémon,168366,11,38,6.4,45,22,1,0,6.4
tv series,Pokémon,168366,11,39,6.2,48,22,1,0,6.2
tv series,Pokémon,168366,11,40,6.1,44,22,1,0,6.1
tv series,Pokémon,168366,11,41,6.3,42,22,1,0,6.3
tv series,Pokémon,168366,11,42,6.4,40,22,1,0,6.4
tv series,Pokémon,168366,11,43,6.3,44,22,1,0,NA
tv series,Pokémon,168366,11,44,6,41,22,1,0,6
tv series,Pokémon,168366,11,45,6,40,22,1,0,6
tv series,Pokémon,168366,11,46,6.4,42,22,1,0,6.4
tv series,Pokémon,168366,11,47,6.5,40,22,1,0,6.5
tv series,Pokémon,168366,11,48,6.3,44,22,1,0,6.3
tv series,Pokémon,168366,11,49,5.8,40,22,1,0,5.8
tv series,Pokémon,168366,12,1,6.1,55,22,1,0,6.1
tv series,Pokémon,168366,12,2,6.1,45,22,1,0,NA
tv series,Pokémon,168366,12,3,6.2,41,22,1,0,6.2
tv series,Pokémon,168366,12,4,7,44,22,1,0,7
tv series,Pokémon,168366,12,5,5.8,42,22,1,0,5.8
tv series,Pokémon,168366,12,6,6.4,41,22,1,0,6.4
tv series,Pokémon,168366,12,7,6.6,42,22,1,0,6.6
tv series,Pokémon,168366,12,8,6.4,40,22,1,0,6.4
tv series,Pokémon,168366,12,9,6.3,38,22,1,0,6.3
tv series,Pokémon,168366,12,10,6.4,38,22,1,0,6.4
tv series,Pokémon,168366,12,11,6.3,37,22,1,0,6.3
tv series,Pokémon,168366,12,12,6.3,40,22,1,0,6.3
tv series,Pokémon,168366,12,13,5.8,46,22,1,0,5.8
tv series,Pokémon,168366,12,14,5.7,43,22,1,0,5.7
tv series,Pokémon,168366,12,15,6.2,40,22,1,0,NA
tv series,Pokémon,168366,12,17,5.2,43,22,1,0,5.2
tv series,Pokémon,168366,12,18,5.7,40,22,1,0,NA
tv series,Pokémon,168366,12,19,5.5,41,22,1,0,NA
tv series,Pokémon,168366,12,20,5.3,42,22,1,0,5.3
tv series,Pokémon,168366,12,21,6.2,40,22,1,0,6.2
tv series,Pokémon,168366,12,22,5.6,40,22,1,0,NA
tv series,Pokémon,168366,12,23,6.5,39,22,1,0,NA
tv series,Pokémon,168366,12,24,6.5,40,22,1,0,6.5
tv series,Pokémon,168366,12,25,6.4,40,22,1,0,NA
tv series,Pokémon,168366,12,26,5.7,38,22,1,0,5.7
tv series,Pokémon,168366,12,27,7,40,22,1,0,7
tv series,Pokémon,168366,12,28,7,40,22,1,0,7
tv series,Pokémon,168366,12,29,6.4,40,22,1,0,6.4
tv series,Pokémon,168366,12,30,6.1,44,22,1,0,NA
tv series,Pokémon,168366,12,31,5.1,42,22,1,0,5.1
tv series,Pokémon,168366,12,32,5.7,37,22,1,0,5.7
tv series,Pokémon,168366,12,33,6,38,22,1,0,6
tv series,Pokémon,168366,12,34,6.2,36,22,1,0,6.2
tv series,Pokémon,168366,12,35,5.2,44,22,1,0,5.2
tv series,Pokémon,168366,12,36,5.4,39,22,1,0,5.4
tv series,Pokémon,168366,12,37,5.9,41,22,1,0,5.9
tv series,Pokémon,168366,12,38,6.3,42,22,1,0,6.3
tv series,Pokémon,168366,12,39,6,40,22,1,0,6
tv series,Pokémon,168366,12,40,6.3,40,22,1,0,NA
tv series,Pokémon,168366,12,41,5.7,43,22,1,0,5.7
tv series,Pokémon,168366,12,42,5.6,38,22,1,0,NA
tv series,Pokémon,168366,12,43,5.5,38,22,1,0,5.5
tv series,Pokémon,168366,12,44,5.5,36,22,1,0,5.5
tv series,Pokémon,168366,12,45,7.2,38,22,1,0,7.2
tv series,Pokémon,168366,12,46,6.7,43,22,1,0,6.7
tv series,Pokémon,168366,12,47,5.5,43,22,1,0,5.5
tv series,Pokémon,168366,12,48,6.3,37,22,1,0,6.3
tv series,Pokémon,168366,12,49,5.6,37,22,1,0,5.6
tv series,Pokémon,168366,12,50,6.2,35,22,1,0,6.2
tv series,Pokémon,168366,13,1,6.1,41,22,1,0,6.1
tv series,Pokémon,168366,13,2,5.8,40,22,1,0,5.8
tv series,Pokémon,168366,13,3,5.7,37,22,1,0,5.7
tv series,Pokémon,168366,13,4,6.2,36,22,1,0,6.2
tv series,Pokémon,168366,13,5,6,38,22,1,0,6
tv series,Pokémon,168366,13,6,6.5,35,22,1,0,6.5
tv series,Pokémon,168366,13,7,5.3,42,22,1,0,5.3
tv series,Pokémon,168366,13,8,5.8,41,22,1,0,5.8
tv series,Pokémon,168366,13,9,5.8,37,22,1,0,5.8
tv series,Pokémon,168366,13,10,5.4,39,22,1,0,5.4
tv series,Pokémon,168366,13,11,6.2,38,22,1,0,6.2
tv series,Pokémon,168366,13,12,5.7,36,22,1,0,5.7
tv series,Pokémon,168366,13,13,6.4,37,22,1,0,6.4
tv series,Pokémon,168366,13,14,6.4,35,22,1,0,NA
tv series,Pokémon,168366,13,15,5.6,37,22,1,0,NA
tv series,Pokémon,168366,13,16,5.3,38,22,1,0,NA
tv series,Pokémon,168366,13,17,6.4,38,22,1,0,6.4
tv series,Pokémon,168366,13,18,6.2,36,22,1,0,6.2
tv series,Pokémon,168366,13,19,6.3,38,22,1,0,6.3
tv series,Pokémon,168366,13,20,6.7,40,22,1,0,6.7
tv series,Pokémon,168366,13,21,5.5,39,22,1,0,NA
tv series,Pokémon,168366,13,22,6.5,44,22,1,0,6.5
tv series,Pokémon,168366,13,23,6.1,38,22,1,0,6.1
tv series,Pokémon,168366,13,24,4.7,47,22,1,0,4.7
tv series,Pokémon,168366,13,25,7.1,44,22,1,0,7.1
tv series,Pokémon,168366,13,26,7.2,44,22,1,0,7.2
tv series,Pokémon,168366,13,27,7,45,22,1,0,7
tv series,Pokémon,168366,13,28,7.1,48,22,1,0,NA
tv series,Pokémon,168366,13,29,7.4,54,22,1,0,7.4
tv series,Pokémon,168366,13,30,7.4,62,22,1,0,7.4
tv series,Pokémon,168366,13,31,7.7,67,22,1,0,7.7
tv series,Pokémon,168366,13,32,7,66,22,1,0,7
tv series,Pokémon,168366,13,33,5.1,52,22,1,0,5.1
tv series,Pokémon,168366,13,34,6.9,65,22,1,0,6.9
tv series,Pokémon,168366,14,1,5.7,75,22,1,0,5.7
tv series,Pokémon,168366,14,2,5.9,50,22,1,0,5.9
tv series,Pokémon,168366,14,3,6,49,22,1,0,NA
tv series,Pokémon,168366,14,4,5.7,44,22,1,0,5.7
tv series,Pokémon,168366,14,5,5.7,45,22,1,0,5.7
tv series,Pokémon,168366,14,6,6.2,44,22,1,0,6.2
tv series,Pokémon,168366,14,7,5.7,42,22,1,0,5.7
tv series,Pokémon,168366,14,8,5.7,40,22,1,0,5.7
tv series,Pokémon,168366,14,9,5.6,42,22,1,0,5.6
tv series,Pokémon,168366,14,10,5.7,41,22,1,0,5.7
tv series,Pokémon,168366,14,11,5.5,44,22,1,0,5.5
tv series,Pokémon,168366,14,12,5.7,41,22,1,0,5.7
tv series,Pokémon,168366,14,13,5.7,38,22,1,0,5.7
tv series,Pokémon,168366,14,14,5.4,38,22,1,0,5.4
tv series,Pokémon,168366,14,15,5.5,41,22,1,0,5.5
tv series,Pokémon,168366,14,16,5.2,40,22,1,0,5.2
tv series,Pokémon,168366,14,17,5.4,40,22,1,0,5.4
tv series,Pokémon,168366,14,18,5.2,38,22,1,0,5.2
tv series,Pokémon,168366,14,19,5.3,38,22,1,0,5.3
tv series,Pokémon,168366,14,20,5.9,41,22,1,0,5.9
tv series,Pokémon,168366,14,21,5.2,38,22,1,0,5.2
tv series,Pokémon,168366,14,22,5.7,37,22,1,0,5.7
tv series,Pokémon,168366,14,23,5.3,39,22,1,0,5.3
tv series,Pokémon,168366,14,24,5.3,39,22,1,0,5.3
tv series,Pokémon,168366,14,25,5.1,42,22,1,0,5.1
tv series,Pokémon,168366,14,26,5.4,36,22,1,0,5.4
tv series,Pokémon,168366,14,27,5.2,38,22,1,0,5.2
tv series,Pokémon,168366,14,28,5.1,38,22,1,0,5.1
tv series,Pokémon,168366,14,29,5.4,36,22,1,0,5.4
tv series,Pokémon,168366,14,30,5.7,36,22,1,0,5.7
tv series,Pokémon,168366,14,31,5.3,41,22,1,0,5.3
tv series,Pokémon,168366,14,32,5.5,40,22,1,0,5.5
tv series,Pokémon,168366,14,33,5.5,37,22,1,0,5.5
tv series,Pokémon,168366,14,34,5.1,41,22,1,0,5.1
tv series,Pokémon,168366,14,35,6.2,42,22,1,0,6.2
tv series,Pokémon,168366,14,36,5.1,41,22,1,0,5.1
tv series,Pokémon,168366,14,37,5.8,46,22,1,0,5.8
tv series,Pokémon,168366,14,38,5.5,41,22,1,0,5.5
tv series,Pokémon,168366,14,39,5.7,38,22,1,0,5.7
tv series,Pokémon,168366,14,40,5.5,39,22,1,0,5.5
tv series,Pokémon,168366,14,41,5.4,40,22,1,0,5.4
tv series,Pokémon,168366,14,42,5.7,39,22,1,0,5.7
tv series,Pokémon,168366,14,43,5.8,38,22,1,0,5.8
tv series,Pokémon,168366,14,44,5.8,39,22,1,0,NA
tv series,Pokémon,168366,14,45,5.8,47,22,1,0,5.8
tv series,Pokémon,168366,14,46,6,40,22,1,0,6
tv series,Pokémon,168366,14,47,6.2,49,22,1,0,6.2
tv series,Pokémon,168366,15,1,6.7,51,22,1,0,6.7
tv series,Pokémon,168366,15,2,6.2,42,22,1,0,NA
tv series,Pokémon,168366,15,3,5.8,38,22,1,0,5.8
tv series,Pokémon,168366,15,4,5.6,38,22,1,0,5.6
tv series,Pokémon,168366,15,5,5.6,41,22,1,0,5.6
tv series,Pokémon,168366,15,6,6.2,40,22,1,0,NA
tv series,Pokémon,168366,15,7,5.4,38,22,1,0,5.4
tv series,Pokémon,168366,15,8,5.6,37,22,1,0,NA
tv series,Pokémon,168366,15,9,5.4,36,22,1,0,5.4
tv series,Pokémon,168366,15,10,5.5,35,22,1,0,5.5
tv series,Pokémon,168366,15,11,6.1,37,22,1,0,6.1
tv series,Pokémon,168366,15,12,6.1,37,22,1,0,6.1
tv series,Pokémon,168366,15,13,5.9,35,22,1,0,5.9
tv series,Pokémon,168366,15,14,5.8,34,22,1,0,5.8
tv series,Pokémon,168366,15,15,5.7,34,22,1,0,5.7
tv series,Pokémon,168366,15,16,5.7,34,22,1,0,NA
tv series,Pokémon,168366,15,17,6.4,33,22,1,0,NA
tv series,Pokémon,168366,15,18,5.5,37,22,1,0,5.5
tv series,Pokémon,168366,15,19,5.4,35,22,1,0,5.4
tv series,Pokémon,168366,15,20,5.8,36,22,1,0,NA
tv series,Pokémon,168366,15,21,5.5,33,22,1,0,5.5
tv series,Pokémon,168366,15,22,5.8,32,22,1,0,5.8
tv series,Pokémon,168366,15,23,5.3,34,22,1,0,5.3
tv series,Pokémon,168366,15,24,5.2,34,22,1,0,NA
tv series,Pokémon,168366,15,25,5.4,34,22,1,0,5.4
tv series,Pokémon,168366,15,26,5.7,35,22,1,0,5.7
tv series,Pokémon,168366,15,27,5.8,33,22,1,0,NA
tv series,Pokémon,168366,15,28,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,15,29,5.9,37,22,1,0,5.9
tv series,Pokémon,168366,15,30,5.6,32,22,1,0,5.6
tv series,Pokémon,168366,15,31,6.4,32,22,1,0,6.4
tv series,Pokémon,168366,15,32,5.9,33,22,1,0,5.9
tv series,Pokémon,168366,15,33,5.5,36,22,1,0,5.5
tv series,Pokémon,168366,15,34,5.9,34,22,1,0,5.9
tv series,Pokémon,168366,15,35,6.3,34,22,1,0,6.3
tv series,Pokémon,168366,15,36,6.5,36,22,1,0,NA
tv series,Pokémon,168366,15,37,6.5,33,22,1,0,NA
tv series,Pokémon,168366,15,38,6.3,37,22,1,0,6.3
tv series,Pokémon,168366,15,39,5.3,34,22,1,0,5.3
tv series,Pokémon,168366,15,40,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,15,41,6.4,37,22,1,0,NA
tv series,Pokémon,168366,15,42,6.3,35,22,1,0,6.3
tv series,Pokémon,168366,15,43,5.9,35,22,1,0,5.9
tv series,Pokémon,168366,15,44,6.2,35,22,1,0,6.2
tv series,Pokémon,168366,15,45,5.9,34,22,1,0,5.9
tv series,Pokémon,168366,15,46,6.1,41,22,1,0,6.1
tv series,Pokémon,168366,15,47,6.2,32,22,1,0,NA
tv series,Pokémon,168366,15,48,6.8,40,22,1,0,6.8
tv series,Pokémon,168366,15,49,6.7,36,22,1,0,6.7
tv series,Pokémon,168366,16,1,5.9,41,22,1,0,5.9
tv series,Pokémon,168366,16,2,6.1,36,22,1,0,6.1
tv series,Pokémon,168366,16,3,6.3,36,22,1,0,NA
tv series,Pokémon,168366,16,4,6.6,35,22,1,0,6.6
tv series,Pokémon,168366,16,5,6.2,34,22,1,0,6.2
tv series,Pokémon,168366,16,6,6.6,36,22,1,0,6.6
tv series,Pokémon,168366,16,7,6,35,22,1,0,6
tv series,Pokémon,168366,16,8,5.3,35,22,1,0,5.3
tv series,Pokémon,168366,16,9,5.9,34,22,1,0,5.9
tv series,Pokémon,168366,16,10,6.2,35,22,1,0,6.2
tv series,Pokémon,168366,16,11,5.7,36,22,1,0,5.7
tv series,Pokémon,168366,16,12,5.8,36,22,1,0,5.8
tv series,Pokémon,168366,16,13,6,34,22,1,0,6
tv series,Pokémon,168366,16,14,5.6,35,22,1,0,5.6
tv series,Pokémon,168366,16,15,5.9,36,22,1,0,5.9
tv series,Pokémon,168366,16,16,5.6,35,22,1,0,5.6
tv series,Pokémon,168366,16,17,6.2,36,22,1,0,6.2
tv series,Pokémon,168366,16,18,5.9,36,22,1,0,5.9
tv series,Pokémon,168366,16,19,7.6,51,22,1,0,7.6
tv series,Pokémon,168366,16,20,6.7,36,22,1,0,6.7
tv series,Pokémon,168366,16,21,6.6,34,22,1,0,NA
tv series,Pokémon,168366,16,22,6.3,34,22,1,0,6.3
tv series,Pokémon,168366,16,23,6.7,35,22,1,0,6.7
tv series,Pokémon,168366,16,24,7,37,22,1,0,7
tv series,Pokémon,168366,16,25,6.8,36,22,1,0,6.8
tv series,Pokémon,168366,16,26,6.5,33,22,1,0,6.5
tv series,Pokémon,168366,16,27,5.3,35,22,1,0,5.3
tv series,Pokémon,168366,16,28,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,16,29,5.1,36,22,1,0,5.1
tv series,Pokémon,168366,16,30,5.8,34,22,1,0,5.8
tv series,Pokémon,168366,16,31,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,16,32,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,16,33,5.5,33,22,1,0,5.5
tv series,Pokémon,168366,16,34,5.6,34,22,1,0,5.6
tv series,Pokémon,168366,16,35,6.2,33,22,1,0,6.2
tv series,Pokémon,168366,16,36,5.7,30,22,1,0,5.7
tv series,Pokémon,168366,16,37,6.1,29,22,1,0,NA
tv series,Pokémon,168366,16,38,5.7,31,22,1,0,5.7
tv series,Pokémon,168366,16,39,5.6,32,22,1,0,5.6
tv series,Pokémon,168366,16,40,6.2,35,22,1,0,6.2
tv series,Pokémon,168366,16,41,5.8,30,22,1,0,5.8
tv series,Pokémon,168366,16,42,6,31,22,1,0,6
tv series,Pokémon,168366,16,43,6.2,33,22,1,0,6.2
tv series,Pokémon,168366,16,44,6.2,36,22,1,0,6.2
tv series,Pokémon,168366,16,45,7,40,22,1,0,7
tv series,Pokémon,168366,17,1,7.2,103,22,1,0,NA
tv series,Pokémon,168366,17,2,7.2,72,22,1,0,7.2
tv series,Pokémon,168366,17,3,6.1,66,21,1,0,NA
tv series,Pokémon,168366,17,4,6,55,21,1,0,6
tv series,Pokémon,168366,17,5,6.7,55,21,1,0,NA
tv series,Pokémon,168366,17,6,6.8,55,21,1,0,6.8
tv series,Pokémon,168366,17,7,6.8,54,21,1,0,NA
tv series,Pokémon,168366,17,8,6.1,50,21,1,0,NA
tv series,Pokémon,168366,17,9,6.5,47,21,1,0,6.5
tv series,Pokémon,168366,17,10,6.2,49,21,1,0,6.2
tv series,Pokémon,168366,17,11,6,47,21,1,0,6
tv series,Pokémon,168366,17,12,6.3,45,21,1,0,6.3
tv series,Pokémon,168366,17,13,6,46,21,1,0,6
tv series,Pokémon,168366,17,14,6.8,53,21,1,0,6.8
tv series,Pokémon,168366,17,15,6.5,47,21,1,0,6.5
tv series,Pokémon,168366,17,16,6.2,46,21,1,0,6.2
tv series,Pokémon,168366,17,17,6.9,48,21,1,0,NA
tv series,Pokémon,168366,17,18,6,43,21,1,0,NA
tv series,Pokémon,168366,17,19,6.8,48,21,1,0,6.8
tv series,Pokémon,168366,17,20,6.7,51,21,1,0,NA
tv series,Pokémon,168366,17,21,6.1,43,21,1,0,NA
tv series,Pokémon,168366,17,22,5.7,40,21,1,0,5.7
tv series,Pokémon,168366,17,23,6,41,21,1,0,6
tv series,Pokémon,168366,17,24,6.3,35,21,1,0,NA
tv series,Pokémon,168366,17,25,6.8,43,21,1,0,NA
tv series,Pokémon,168366,17,26,5.9,42,21,1,0,5.9
tv series,Pokémon,168366,17,27,6.2,44,21,1,0,6.2
tv series,Pokémon,168366,17,28,6.1,39,21,1,0,NA
tv series,Pokémon,168366,17,29,6.2,39,21,1,0,6.2
tv series,Pokémon,168366,17,30,6.5,45,21,1,0,6.5
tv series,Pokémon,168366,17,31,6.5,44,21,1,0,6.5
tv series,Pokémon,168366,17,32,7.5,48,21,1,0,7.5
tv series,Pokémon,168366,17,33,7,42,21,1,0,7
tv series,Pokémon,168366,17,34,6.9,49,21,1,0,6.9
tv series,Pokémon,168366,17,35,7.2,44,21,1,0,NA
tv series,Pokémon,168366,17,36,6.7,42,21,1,0,6.7
tv series,Pokémon,168366,17,37,6.6,41,21,1,0,6.6
tv series,Pokémon,168366,17,38,6.4,38,21,1,0,6.4
tv series,Pokémon,168366,17,39,6.3,37,21,1,0,6.3
tv series,Pokémon,168366,17,40,6.3,36,21,1,0,NA
tv series,Pokémon,168366,17,41,6.3,33,21,1,0,6.3
tv series,Pokémon,168366,17,42,6.6,36,21,1,0,6.6
tv series,Pokémon,168366,17,43,6.5,11,21,1,0,6.5
tv series,Pokémon,168366,17,44,7.3,42,21,1,0,7.3
tv series,Pokémon,168366,17,45,6,40,21,1,0,6
tv series,Pokémon,168366,17,46,6.1,35,21,1,0,6.1
tv series,Pokémon,168366,17,47,6.6,35,21,1,0,NA
tv series,Pokémon,168366,17,48,6.6,36,21,1,0,6.6
tv series,Pokémon,168366,17,49,6.1,38,21,1,0,6.1
tv series,Pokémon,168366,18,2,6,40,21,1,0,6
tv series,Pokémon,168366,18,4,6.5,37,21,1,0,6.5
tv series,Pokémon,168366,18,5,7,41,21,1,0,NA
tv series,Pokémon,168366,18,6,6.8,42,21,1,0,6.8
tv series,Pokémon,168366,18,7,7.3,43,21,1,0,7.3
tv series,Pokémon,168366,18,8,7.1,42,21,1,0,7.1
tv series,Pokémon,168366,18,9,7.2,41,21,1,0,7.2
tv series,Pokémon,168366,18,10,6.8,43,21,1,0,6.8
tv series,Pokémon,168366,18,11,7,47,21,1,0,7
tv series,Pokémon,168366,18,12,7.3,43,21,1,0,NA
tv series,Pokémon,168366,18,13,7.3,42,21,1,0,7.3
tv series,Pokémon,168366,18,14,6.8,41,21,1,0,NA
tv series,Pokémon,168366,18,15,6.3,40,21,1,0,6.3
tv series,Pokémon,168366,18,16,7.2,45,21,1,0,7.2
tv series,Pokémon,168366,18,17,6.3,38,21,1,0,6.3
tv series,Pokémon,168366,18,19,6.4,39,21,1,0,6.4
tv series,Pokémon,168366,18,20,6.6,40,21,1,0,6.6
tv series,Pokémon,168366,18,21,8.1,46,21,1,0,8.1
tv series,Pokémon,168366,18,22,6.8,38,21,1,0,6.8
tv series,Pokémon,168366,18,23,6.6,37,21,1,0,6.6
tv series,Pokémon,168366,18,24,6.8,24,6,1,0,6.8
tv series,Pokémon,168366,18,25,6.9,38,21,1,0,6.9
tv series,Pokémon,168366,18,26,6.6,36,21,1,0,NA
tv series,Pokémon,168366,18,27,6.7,36,21,1,0,6.7
tv series,Pokémon,168366,18,28,6.6,39,21,1,0,6.6
tv series,Pokémon,168366,18,29,7.5,42,21,1,0,7.5
tv series,Pokémon,168366,18,30,7.1,38,21,1,0,7.1
tv series,Pokémon,168366,18,31,6.6,42,21,1,0,6.6
tv series,Pokémon,168366,18,32,7,46,21,1,0,7
tv series,Pokémon,168366,18,34,6.6,37,21,1,0,6.6
tv series,Pokémon,168366,18,35,7.2,33,21,1,0,NA
tv series,Pokémon,168366,18,36,6.7,38,21,1,0,6.7
tv series,Pokémon,168366,18,38,6.6,30,21,1,0,6.6
tv series,Pokémon,168366,18,39,6.7,34,21,1,0,NA
tv series,Pokémon,168366,18,40,6.6,32,21,1,0,6.6
tv series,Pokémon,168366,18,41,6.6,32,21,1,0,6.6
tv series,Pokémon,168366,18,42,7.2,36,21,1,0,NA
tv series,Pokémon,168366,18,43,7,32,21,1,0,NA
tv series,Pokémon,168366,18,44,6.2,33,21,1,0,NA
tv series,Pokémon,168366,18,45,6.5,37,21,1,0,6.5
tv series,Pokémon,168366,18,46,6.7,34,21,1,0,6.7
tv series,Pokémon,168366,18,47,6.4,34,21,1,0,6.4
tv series,Pokémon,168366,18,48,7.9,41,21,1,0,NA
tv series,Pokémon,168366,18,49,8.3,51,21,1,0,8.3
tv series,Pokémon,168366,19,1,7.7,57,21,1,0,7.7
tv series,Pokémon,168366,19,2,6.3,46,21,1,0,6.3
tv series,Pokémon,168366,19,3,6.3,40,21,1,0,6.3
tv series,Pokémon,168366,19,4,7,41,21,1,0,NA
tv series,Pokémon,168366,19,5,6.9,45,21,1,0,6.9
tv series,Pokémon,168366,19,6,7.3,45,21,1,0,7.3
tv series,Pokémon,168366,19,7,7.5,46,21,1,0,7.5
tv series,Pokémon,168366,19,8,6.5,41,21,1,0,6.5
tv series,Pokémon,168366,19,9,7.2,39,21,1,0,NA
tv series,Pokémon,168366,19,10,7,40,21,1,0,7
tv series,Pokémon,168366,19,11,6.5,39,21,1,0,6.5
tv series,Pokémon,168366,19,12,7.4,37,21,1,0,NA
tv series,Pokémon,168366,19,13,7.5,41,21,1,0,7.5
tv series,Pokémon,168366,19,14,7.9,40,21,1,0,7.9
tv series,Pokémon,168366,19,15,6.7,35,21,1,0,6.7
tv series,Pokémon,168366,19,16,6.8,38,21,1,0,NA
tv series,Pokémon,168366,19,17,7.7,41,21,1,0,7.7
tv series,Pokémon,168366,19,18,6.8,34,21,1,0,6.8
tv series,Pokémon,168366,19,19,7.3,34,21,1,0,7.3
